Restaurant Name;Country Code;City
Natural Pizza Hub & Food Court;1;New Delhi
Pawar's Food Court Inc.;1;New Delhi
Rajesh Eating Corner;1;New Delhi
Raju Ice Cream Parlor;1;New Delhi
Sangam Ratna;1;New Delhi
Tandoor & Curry Restaurant;1;New Delhi
Uttarakhand Eating Point;1;New Delhi
Uttranchal Eating Point;1;New Delhi
Yummy Rasoi;1;New Delhi
Aggarwal Restaurant;1;New Delhi
Ane China;1;New Delhi
Arora's Veg. Corner;1;New Delhi
Ashu Thali Wala;1;New Delhi
Bangla Sweets & Pastry Shop;1;New Delhi
Baskin Robbins;1;New Delhi
Believe in Taste;1;New Delhi
Bharat Sweet House;1;New Delhi
Bikaner Kesarvala;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chawla's Chic Inn;1;New Delhi
Chhappan Bhog;1;New Delhi
Chinese Hut Fast Food;1;New Delhi
Domino's Pizza;1;New Delhi
Frontier;1;New Delhi
Giani;1;New Delhi
Hot Pot Snacks;1;New Delhi
Keventers;1;New Delhi
Kishan Dhaba;1;New Delhi
Madras Dosa & Chinese;1;New Delhi
Mehfil Tawa Tandoor;1;New Delhi
Mitthu Tikki Wala;1;New Delhi
Mitthu Tikki Wala;1;New Delhi
Pandit Ji Ka Dhaba;1;New Delhi
Punjabi Angeethi;1;New Delhi
Ram Chinese Food;1;New Delhi
Sardar Ji Punjabi Jayeka;1;New Delhi
SFC;1;New Delhi
SGF - Spice Grill Flame;1;New Delhi
Shalimar Vyanjan;1;New Delhi
Shri Rudram;1;New Delhi
Smile Bakers;1;New Delhi
Spice Sea;1;New Delhi
Street 5;1;New Delhi
Subs n Shakes;1;New Delhi
Subway;1;New Delhi
Twenty Four Seven;1;New Delhi
Wah G Wah;1;New Delhi
Aman-Deep Pure Veg;1;New Delhi
Kwality Pastry Parlour;1;New Delhi
McDonald's;1;New Delhi
Nagpal's;1;New Delhi
Peshawari's Deluxe;1;New Delhi
Slic Chic;1;New Delhi
Standard Ice Cream;1;New Delhi
Aunty Chings Fast Food;1;New Delhi
Baba Chaap Wala;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chick N Grills;1;New Delhi
Choc-oholic;1;New Delhi
Da Pizza Palace;1;New Delhi
Dosa Junction;1;New Delhi
Ganga Food Factory;1;New Delhi
Hot Wok;1;New Delhi
Ichak Dana;1;New Delhi
Madras Dosa & Chinese;1;New Delhi
Mashoor Gulati;1;New Delhi
Nidhi's Cake Lounge;1;New Delhi
Night Diner;1;New Delhi
Nirula's Ice Cream;1;New Delhi
Niti Shake & Ice Cream Hub;1;New Delhi
Raja Chinese Foods & Snacks;1;New Delhi
Royal Chicken Corner;1;New Delhi
Shalimar Food;1;New Delhi
Shalimar Vyanjan;1;New Delhi
The Urban Canteen;1;New Delhi
Ever Bake;1;New Delhi
Grappa - Shangri-La's - Eros Hotel;1;New Delhi
Shang Palace - Shangri-La's Eros Hotel;1;New Delhi
Sorrento - Shangri-La's - Eros Hotel;1;New Delhi
Mister Chai - Shangri-La's - Eros Hotel;1;New Delhi
Tamra - Shangri-La's - Eros Hotel;1;New Delhi
Cafe Coffee Day;1;New Delhi
Domino's Pizza;1;New Delhi
Lush;1;New Delhi
Shivas Cafe;1;New Delhi
Dakshin - Sheraton New Delhi Hotel;1;New Delhi
Delhi Pavilion - Sheraton New Delhi Hotel;1;New Delhi
Pan Asian - Sheraton New Delhi Hotel;1;New Delhi
Domino's Pizza;1;New Delhi
Kitchen of Awadh;1;New Delhi
McDonald's;1;New Delhi
ODT;1;New Delhi
Rainbows;1;New Delhi
Subway;1;New Delhi
Bombay Bhelpuri;1;New Delhi
The Owl's Kitchen;1;New Delhi
7 Colours Xpress Kitchen;1;New Delhi
Royal Cakes;1;New Delhi
Street Cafe;1;New Delhi
Street Cafe;1;New Delhi
Dare To Deliver;1;New Delhi
Aggarwal Sweet and Restaurant;1;New Delhi
Burger Lust;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cakes & Bakes;1;New Delhi
Chic Fillet;1;New Delhi
Chinese Express;1;New Delhi
Costa Coffee;1;New Delhi
Domino's Pizza;1;New Delhi
Gupta Fast Food;1;New Delhi
Hangchuaa's Chinese Food Corner;1;New Delhi
Kathi's;1;New Delhi
Kitchen & Chicken;1;New Delhi
Meal A Deal;1;New Delhi
Mohit Restaurant;1;New Delhi
Princess Garden;1;New Delhi
Republic of Chicken;1;New Delhi
Sai Juice Point;1;New Delhi
The Pirates Of China Town;1;New Delhi
Voda Bar;1;New Delhi
All Things Yummy;1;New Delhi
Cake Palace;1;New Delhi
Charan Singh Kulfi & Kala Khatta;1;New Delhi
Chinese Hut;1;New Delhi
Costa Coffee;1;New Delhi
Daitchi;1;New Delhi
DomDom Biryani;1;New Delhi
Gupta's Restaurant;1;New Delhi
Mama's;1;New Delhi
McDonald's;1;New Delhi
Moti Mahal Delux- Legendary Culinary;1;New Delhi
Qureshi's Kabab Corner;1;New Delhi
TukTuk;1;New Delhi
Anand Sweets;1;New Delhi
Cafe Corner;1;New Delhi
Chocolics;1;New Delhi
ChocoLite;1;New Delhi
F Marquee;1;New Delhi
Republic of Chicken;1;New Delhi
Special Chicken Biryani;1;New Delhi
Circus;1;New Delhi
The Society Cafe;1;New Delhi
Club London;1;New Delhi
3 Pegs Down;1;New Delhi
Chicago Pizza;1;New Delhi
Maakhansingh;1;New Delhi
Mad Over Donuts;1;New Delhi
Starbucks;1;New Delhi
World of Wok;1;New Delhi
Alvi's Food Spot;1;New Delhi
Cafe Coffee Day;1;New Delhi
Code;1;New Delhi
Haowin;1;New Delhi
Mirror;1;New Delhi
Pizza Hut Delivery;1;New Delhi
Platinum Lounge;1;New Delhi
Aap Ki Rasoi Ghar;1;New Delhi
Aggarwal Sweet & Pastry;1;New Delhi
Craving;1;New Delhi
Dakshin South Indian Hut;1;New Delhi
Food & Travel Cafe;1;New Delhi
Jolly Tandoori Zaika;1;New Delhi
Lababdar Rasoi;1;New Delhi
Madan Da Dhaba;1;New Delhi
Nishtha;1;New Delhi
P2 Tandoori Momos Station;1;New Delhi
Punjabi's Veg Grill;1;New Delhi
Sethi's The Cake Shop;1;New Delhi
Soya Grill;1;New Delhi
Sunny Kebab Wala;1;New Delhi
Vaishno Bhojnalaya;1;New Delhi
Valentine Coffee Bar;1;New Delhi
Zayka Delhi-6;1;New Delhi
13 Cafe;1;New Delhi
Aggarwal Sweet Corner;1;New Delhi
Babu Meat Wala;1;New Delhi
Batra Chinese Food & Chaap;1;New Delhi
Celebration Family Restaurant;1;New Delhi
Ching Chinese;1;New Delhi
Choices An Absolute BBQ;1;New Delhi
Delhi-27;1;New Delhi
Desi Kukkad;1;New Delhi
Freezy;1;New Delhi
Gourmet Bistro;1;New Delhi
Jiya Amritsari Naan;1;New Delhi
Kedgy Bite;1;New Delhi
Khera's Foodie Corner;1;New Delhi
Lajwab Pastry Palace;1;New Delhi
Madan Sweets & Bakers;1;New Delhi
Momo's King;1;New Delhi
New Pishori Chicken Kabab;1;New Delhi
New Sindhi Chicken Corner;1;New Delhi
Radha Swami Chaat Bhandar;1;New Delhi
Rajender Di Punjabi Rasoi;1;New Delhi
Ram Ji Snacks & Food Corner;1;New Delhi
Ram Ram Ji Kachori Bhandar;1;New Delhi
Rana's Food Corner;1;New Delhi
Sanjay Chicken Shop;1;New Delhi
Sharma Ji Spring Roll;1;New Delhi
Shree Raja Ram;1;New Delhi
South Indian Hut;1;New Delhi
Special Moradabadi Chicken Corner;1;New Delhi
Standard Pastry Shop;1;New Delhi
Sushil Punjabi Vaishno Dhaba;1;New Delhi
Variety of Shawarmas;1;New Delhi
Vrindavan Sweets;1;New Delhi
Flirty Momo's;1;New Delhi
Nathu's Sweets;1;New Delhi
Basil & Thyme;1;New Delhi
Kamal's;1;New Delhi
Orange Peel by Rasleen Kochhar;1;New Delhi
ATM Bistro;1;New Delhi
Masala House;1;New Delhi
Number 8;1;New Delhi
Keventers;1;New Delhi
4700BC Popcorn;1;New Delhi
Chennai X-Press;1;New Delhi
Chinese Sigdi;1;New Delhi
Da Pizza Pind;1;New Delhi
Faasos;1;New Delhi
Frontier;1;New Delhi
Gyan Di Hatti;1;New Delhi
Hot Stuff;1;New Delhi
KK Da Dhaba;1;New Delhi
Last Bencher's;1;New Delhi
Raj Bakers And Confectioners;1;New Delhi
Taste Drive;1;New Delhi
The Kafilla;1;New Delhi
Tibb's Frankie;1;New Delhi
4 Barrels Cafн© & Lounge;1;New Delhi
Baadshah;1;New Delhi
Behrouz Biryani;1;New Delhi
Galina Restaurant;1;New Delhi
Masala Factory;1;New Delhi
Ovenstory Pizza;1;New Delhi
Ajeet Fast Food Corner;1;New Delhi
Al Changezi;1;New Delhi
Dolce Gelato;1;New Delhi
Dragon Way;1;New Delhi
Foodaholic;1;New Delhi
Indian Chinese Fast Food;1;New Delhi
Jagadeesh Kharodewala;1;New Delhi
Punjabi Shahi Chicken Soup;1;New Delhi
Ramu Ka Dhaba;1;New Delhi
Sardar Ji Chicken Corner;1;New Delhi
Satguru Tiffin Service;1;New Delhi
Seth Baker's;1;New Delhi
Sri Durga Dosa Corner;1;New Delhi
V S Cafe;1;New Delhi
Vijay South Indian Food;1;New Delhi
Punjab Grill;1;New Delhi
Insomnia - Taj Vivanta;1;New Delhi
Larry's China - Taj Vivanta;1;New Delhi
Yellow Brick Road - Taj Vivanta;1;New Delhi
English Tadka;1;New Delhi
Burger King;1;New Delhi
Pizza Hut;1;New Delhi
Cake Shop - The Ashok;1;New Delhi
Samavar - The Ashok;1;New Delhi
Tea Lounge - The Ashok;1;New Delhi
Frontier - The Ashok;1;New Delhi
The Oudh - The Ashok;1;New Delhi
Zerruco - The Ashok;1;New Delhi
The Claridges Garden -The Claridges;1;New Delhi
Aura - The Claridges;1;New Delhi
Dhaba - The Claridges;1;New Delhi
Jade - The Claridges;1;New Delhi
Pickwicks - The Claridges;1;New Delhi
Ye Old Bakery - The Claridges;1;New Delhi
Sevilla - The Claridges;1;New Delhi
GBar - The Grand New Delhi;1;New Delhi
Cascades - The Grand New Delhi;1;New Delhi
1911 Bar - The Imperial;1;New Delhi
Nostalgia at 1911 Brasserie - The Imperial;1;New Delhi
Patiala Peg - The Imperial;1;New Delhi
1911 - The Imperial;1;New Delhi
Daniell's Tavern - The Imperial;1;New Delhi
La Baguette - The Imperial;1;New Delhi
San Gimignano - The Imperial;1;New Delhi
The Atrium - The Imperial;1;New Delhi
The Spice Route - The Imperial;1;New Delhi
Bao Cha;1;New Delhi
Nazeer Delicacies;1;New Delhi
Open Oven;1;New Delhi
Slurp Pasta Express;1;New Delhi
Urban Gala;1;New Delhi
Shree Rathnam;1;New Delhi
Stuffed Kathi Roll;1;New Delhi
Subway;1;New Delhi
24/7 Pastry Shop - The Lalit New Delhi;1;New Delhi
Le Petit Cafe - The Lalit New Delhi;1;New Delhi
The Grill Room - The Lalit New Delhi;1;New Delhi
24/7 Bar- The Lalit New Delhi;1;New Delhi
24/7 Restaurant - The Lalit New Delhi;1;New Delhi
Baluchi - The Lalit New Delhi;1;New Delhi
Kitty Su - The Lalit New Delhi;1;New Delhi
Woks - The Lalit New Delhi;1;New Delhi
Cafн© Knosh - The Leela Ambience Convention Hotel;1;New Delhi
Cherry Bar - The Leela Ambience Convention Hotel;1;New Delhi
Mei Kun - The Leela Ambience Convention Hotel;1;New Delhi
Dilli 32 - The Leela Ambience Convention Hotel;1;New Delhi
Jamavar - The Leela Palace;1;New Delhi
Le Cirque - The Leela Palace;1;New Delhi
MEGU - The Leela Palace;1;New Delhi
The Library - The Leela Palace;1;New Delhi
The Lobby Lounge - The Leela Palace;1;New Delhi
The Lodhi Bakery - The Lodhi;1;New Delhi
Elan - The Lodhi;1;New Delhi
Agni - The Park;1;New Delhi
Mist - The Park;1;New Delhi
Aqua - The Park;1;New Delhi
Atrium Bar  & Lounge - The Suryaa New Delhi;1;New Delhi
French Crust - The Suryaa New Delhi;1;New Delhi
Club BW - The Suryaa New Delhi;1;New Delhi
Sampan - The Suryaa New Delhi;1;New Delhi
The Grill Room - The Taj Mahal Hotel;1;New Delhi
Emperor's Lounge - The Taj Mahal Hotel;1;New Delhi
Machan - The Taj Mahal Hotel;1;New Delhi
Ricks Bar - The Taj Mahal Hotel;1;New Delhi
Wasabi by Morimoto - The Taj Mahal Hotel;1;New Delhi
House of Ming - The Taj Mahal Hotel;1;New Delhi
Varq - The Taj Mahal Hotel;1;New Delhi
Capital Kitchen - Taj Palace Hotel;1;New Delhi
Spicy Duck - Taj Palace Hotel;1;New Delhi
Orient Express - Taj Palace Hotel;1;New Delhi
The Tea Lounge - Taj Palace Hotel;1;New Delhi
Bonitos - The Uppal;1;New Delhi
Bonitos Blu - The Uppal;1;New Delhi
The Gourmet Shop - The Uppal;1;New Delhi
Chopsticks;1;New Delhi
TabulaBeach Cafe;1;New Delhi
Arriba - Mexican Grill & Tequileria;1;New Delhi
Chatori Gali;1;New Delhi
Aggarwal Sweet Center;1;New Delhi
Aggarwal Sweets;1;New Delhi
Alag Khana Khazana;1;New Delhi
Bhape Di Hatti;1;New Delhi
Bhappe Di Hatti;1;New Delhi
Bhatura King;1;New Delhi
Bhukkadzz Point;1;New Delhi
Bimbos;1;New Delhi
Brothers' Bakery;1;New Delhi
Chaap Nation;1;New Delhi
Dev Burger;1;New Delhi
Green Chick Chop;1;New Delhi
Green Chick Chop;1;New Delhi
Hum Sabki Rasoi;1;New Delhi
Janki Vaishno Dhaba;1;New Delhi
Manmohan Food Plaza;1;New Delhi
Mr.Hunger;1;New Delhi
Neelma Punjabi Dhaba;1;New Delhi
New Raj Kachori Bhandar;1;New Delhi
Punjabi Ninja;1;New Delhi
Radha Swami Cool Hut;1;New Delhi
Sagar Choley Bhatoorey;1;New Delhi
Sehyog Alpahar;1;New Delhi
South Indian Hut;1;New Delhi
Vijay Corner;1;New Delhi
Mithlesh Ande Wala;1;New Delhi
Roti N Boti;1;New Delhi
Annapurna Caters;1;New Delhi
Ashoka's Ice Zone;1;New Delhi
Bikaner Sweets & Pastry Corner;1;New Delhi
Bikaner Sweets;1;New Delhi
Dee Pizza Hub;1;New Delhi
Flavors of London;1;New Delhi
Funduz Cafe;1;New Delhi
Giani;1;New Delhi
Grover Sweets Rajouri Wala;1;New Delhi
Guru Kripa Chicken Corner;1;New Delhi
Health-O-Lic;1;New Delhi
Himalya Chinese;1;New Delhi
KindBhutani's;1;New Delhi
Mama Bhanja Corner;1;New Delhi
Mama Tao;1;New Delhi
Manpasand Punjabi Zaika;1;New Delhi
Pal Restaurant;1;New Delhi
Pizza Station;1;New Delhi
Punjabi Dhaba;1;New Delhi
Punjabi Virsa;1;New Delhi
Sahib Jhatka Chicken Shop;1;New Delhi
Salt & Peppers;1;New Delhi
Sethi Ice Cream Parlour;1;New Delhi
Shah Ji Di Rasoi;1;New Delhi
Shawarma Wala;1;New Delhi
Snazzy Delights;1;New Delhi
South Indian Hut;1;New Delhi
T-2 Di Hatti;1;New Delhi
The Second Wife Kitchen;1;New Delhi
Today Pizza;1;New Delhi
Turban Tadka;1;New Delhi
Wah Shah Ji Wah;1;New Delhi
Wah Wah Chicken Corner;1;New Delhi
Brijwasi Sweet and Namkeen;1;New Delhi
Khana Khazana;1;New Delhi
Ahad Sons Restaurant;1;New Delhi
Jughead's Fast Food Corner;1;New Delhi
The Coffee Bond;1;New Delhi
Wow! Momo;1;New Delhi
Domino's Pizza;1;New Delhi
Haldiram's;1;New Delhi
Keventers;1;New Delhi
Pat 'N' Harry;1;New Delhi
34, Chowringhee Lane;1;New Delhi
Aggarwal Sweets;1;New Delhi
Amritsari Dhaba;1;New Delhi
Apna Swad;1;New Delhi
ATM Food Corner;1;New Delhi
Burger House;1;New Delhi
Cafe De Bienka;1;New Delhi
Chatkaara Point;1;New Delhi
Dharma Punjabi Dhaba;1;New Delhi
Domino's Pizza;1;New Delhi
Flavourz Factoree;1;New Delhi
Gabbar Chowmein;1;New Delhi
Gayatri's Break Point Restaurant;1;New Delhi
Grover Sweets & Bakers;1;New Delhi
Khalsa Veg Corner;1;New Delhi
Lajawab Chinese Food;1;New Delhi
Lajwab Bakery;1;New Delhi
Maharani Rasoi;1;New Delhi
Natkhat Bakers;1;New Delhi
Pastry Palace;1;New Delhi
Punjabi Tadka;1;New Delhi
Radha Swami Vaishno Dhaba;1;New Delhi
Scoops;1;New Delhi
Shah Bakery;1;New Delhi
Shahi Kachauri Wale;1;New Delhi
Shahi Kachauri;1;New Delhi
Shri Bikaner Sweets;1;New Delhi
Shri Krishna Vaishno Dhaba;1;New Delhi
Shri Murli Wala;1;New Delhi
Shri Radha Ki Rasoi;1;New Delhi
Singh's Ice Cream Parlour;1;New Delhi
Swastik Restaurant;1;New Delhi
Tanatan Corner;1;New Delhi
Tasty Bite;1;New Delhi
Aggarwal Jalebi Wale;1;New Delhi
Aggarwal Sweets;1;New Delhi
Arora Pastry Palace;1;New Delhi
Chinese Chatorey Xpress;1;New Delhi
Chocochill;1;New Delhi
Da Pizza Zone;1;New Delhi
Food N Shakes;1;New Delhi
Green Chick Chop;1;New Delhi
Grover Sweets;1;New Delhi
J V's Fried Chicken;1;New Delhi
Kamal Chat Bhandar;1;New Delhi
Khalsa Chicken Corner;1;New Delhi
Lala Da Shudh Vaishno Dhaba;1;New Delhi
Madras Cafe;1;New Delhi
New China Town;1;New Delhi
Pick & Carry;1;New Delhi
Punjabi Chicken;1;New Delhi
Sandwiches 'N' More;1;New Delhi
Sapna Restaurant;1;New Delhi
Sargam Sweets;1;New Delhi
Tandoori Theka;1;New Delhi
The Darjiling Delicious Chinese Food;1;New Delhi
Veg Darbar - The Royal Taste;1;New Delhi
Veg. Darbar;1;New Delhi
Wah Ji Wah;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chalte Firte Momos;1;New Delhi
Chutneez Restaurant Lounge & Bar;1;New Delhi
Domino's Pizza;1;New Delhi
Fattoush;1;New Delhi
Keventers;1;New Delhi
Kutty's South Indian Cafe;1;New Delhi
Mandrain;1;New Delhi
Nazeer Foods;1;New Delhi
Nirula's Ice Cream;1;New Delhi
Punjabi Tadka;1;New Delhi
Rocking Woods;1;New Delhi
Shawarma Wala;1;New Delhi
Subway;1;New Delhi
The Yellow Chilli;1;New Delhi
The Yummy Chilli;1;New Delhi
United Punjab;1;New Delhi
McDonald's;1;New Delhi
Vintro;1;New Delhi
Wow! Momo;1;New Delhi
34, Chowringhee Lane;1;New Delhi
Kebab Xpress;1;New Delhi
Moti Mahal Delux Tandoori Trail;1;New Delhi
Pizza Hut;1;New Delhi
The Golden Dragon;1;New Delhi
Yo! China;1;New Delhi
Hawkers;1;New Delhi
Nirula's;1;New Delhi
Sagar Ratna;1;New Delhi
Tribe;1;New Delhi
Angels in my Kitchen;1;New Delhi
Beijing Street;1;New Delhi
Bun Intended;1;New Delhi
Captain Chang;1;New Delhi
Captain Grub;1;New Delhi
Clemency- The Restaurant & Cafe;1;New Delhi
Flaming Chilli Pepper;1;New Delhi
Hong Kong Express;1;New Delhi
Majeed's;1;New Delhi
Majlis-e-Mughal;1;New Delhi
Mickey's Kitchen;1;New Delhi
Nanking;1;New Delhi
Nawab Dera;1;New Delhi
The Cafe;1;New Delhi
The Village Cafн©;1;New Delhi
Cookfresh;1;New Delhi
Cafe Connect;1;New Delhi
Happy Hakka;1;New Delhi
Indian Saffron Co.;1;New Delhi
DCK- Dana Choga's Kitchen;1;New Delhi
Domino's Pizza;1;New Delhi
Sagar Ratna;1;New Delhi
Shree Bhagatram;1;New Delhi
Subway;1;New Delhi
Biryani Blues;1;New Delhi
Kebab Gali;1;New Delhi
KFC;1;New Delhi
Tipu Sultan;1;New Delhi
Angels in my Kitchen;1;New Delhi
Barista;1;New Delhi
Bengal Sweet Palace;1;New Delhi
Bread'D Bites;1;New Delhi
Chinese Hut;1;New Delhi
Foodland by Orchid;1;New Delhi
From The Kitchen of Mala Bindra;1;New Delhi
Go Kylin;1;New Delhi
Green Chick Chop;1;New Delhi
Hawkers;1;New Delhi
HotPlate;1;New Delhi
New Janta Restaurant;1;New Delhi
Rainbows;1;New Delhi
Sinfully Yours;1;New Delhi
Slice of Italy;1;New Delhi
Spice Deli;1;New Delhi
Twenty Four Seven;1;New Delhi
Uncle Tom's Steamed Hot Dogs;1;New Delhi
AOWLS;1;New Delhi
Costa Coffee;1;New Delhi
Georgia Dakota;1;New Delhi
Instapizza After Hours;1;New Delhi
The Pint Room;1;New Delhi
Anthony's Kitchen;1;New Delhi
Bakermania;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cones & Curries;1;New Delhi
Giani;1;New Delhi
Kaptain Bakery;1;New Delhi
Kayasth Cuisine;1;New Delhi
Mahinder Food Corner;1;New Delhi
Mohanty Bakery & Confectionery;1;New Delhi
Practically Perfect;1;New Delhi
Take Away Depot;1;New Delhi
The Artful Baker;1;New Delhi
Perch Wine & Coffee Bar;1;New Delhi
Aggarwal Confectionary;1;New Delhi
Aggarwal Sweet Corner;1;New Delhi
Ananda's;1;New Delhi
Ankur Family Restaurant;1;New Delhi
Ayush Restaurant;1;New Delhi
Chef's Paradise;1;New Delhi
Domino's Pizza;1;New Delhi
Fatafat Fast Food;1;New Delhi
Giani;1;New Delhi
Green Tea Fanatics;1;New Delhi
Khansama;1;New Delhi
Pauls Food;1;New Delhi
Punjabi Vaishno Rasoi;1;New Delhi
Republic of Chicken;1;New Delhi
Taj Sweets;1;New Delhi
The Cake;1;New Delhi
The Food Court;1;New Delhi
Adi's Restaurant;1;New Delhi
Aggarwal Sweet & Bakers;1;New Delhi
Aggarwal Sweets;1;New Delhi
Aggarwal Sweets;1;New Delhi
Always Eat Green;1;New Delhi
Anjali Resaturant;1;New Delhi
Annapoorna Bhojanalya;1;New Delhi
Anupam Eating Point;1;New Delhi
Bikaner Rasoi;1;New Delhi
Cafe Mom;1;New Delhi
Cafe Youth;1;New Delhi
Cake Express;1;New Delhi
Cake Knighter;1;New Delhi
Catchup Green;1;New Delhi
D Food;1;New Delhi
Delicious Cake;1;New Delhi
Famous Parantha and Poori Sabzi;1;New Delhi
FM Biryani Point;1;New Delhi
Food Plaza;1;New Delhi
Foodiez;1;New Delhi
Goli Vada Pav No. 1;1;New Delhi
Hyderabad's Delight;1;New Delhi
Khan Tandoori Hub;1;New Delhi
Khan Tandoori Nights;1;New Delhi
Meatwale.com;1;New Delhi
New Aggarwal Sweets & Fast Food;1;New Delhi
Night Munchers;1;New Delhi
Old Moradabadi Chicken Corner;1;New Delhi
Richa's Bakery;1;New Delhi
Riyaz Biryani Corner;1;New Delhi
Rudra The Dhaba;1;New Delhi
Seven Star Pizza;1;New Delhi
Shahi Muradabadi Chicken Biryani;1;New Delhi
Shree Krishna Restaurant;1;New Delhi
Shree Sai Bhog;1;New Delhi
Soni Food Court;1;New Delhi
South Street Cafe;1;New Delhi
Special Chicken Biryani;1;New Delhi
Sweets n Treats;1;New Delhi
The Royal Prestige;1;New Delhi
Twenty Four Seven;1;New Delhi
Two Friends Roll Corner;1;New Delhi
Waikiki;1;New Delhi
Zaika Chicken Corner;1;New Delhi
Zombiez;1;New Delhi
366 Junction;1;New Delhi
Black & Brew;1;New Delhi
Hari Om Bhojanalaya;1;New Delhi
Nalwa's Hotspot;1;New Delhi
Pasta Hub;1;New Delhi
Rock n Wood Cafe;1;New Delhi
Roll Corner;1;New Delhi
Shree Nandhini Cafe;1;New Delhi
Sindhi Dhaba;1;New Delhi
Take N Taste;1;New Delhi
Taxi Bar & Cafe;1;New Delhi
The Little Diner;1;New Delhi
Cafeteria & Co.;1;New Delhi
Burger Point;1;New Delhi
Cafe All-Inn;1;New Delhi
Chowringhee;1;New Delhi
Flamess Restaurant & Cafe Village;1;New Delhi
Jack 'n' Chill;1;New Delhi
Kake Di Hatti;1;New Delhi
Mad Monkey;1;New Delhi
Manohar Cakes & Bikaneri;1;New Delhi
Shagun;1;New Delhi
Shyam Chaat Bhandar;1;New Delhi
Telegram;1;New Delhi
The University Bistro;1;New Delhi
736 A.D.;1;New Delhi
Big Yellow Door;1;New Delhi
Mr. Crust Bakers;1;New Delhi
Phonebooth Cafн©;1;New Delhi
Tony's;1;New Delhi
Wake 'n' Bake Cafe;1;New Delhi
Gabbar Di Hatti;1;New Delhi
Chennai Express;1;New Delhi
1990's;1;New Delhi
Amul Cafe;1;New Delhi
Burger Point;1;New Delhi
Buta Singh Da Dhabba;1;New Delhi
Cafe Amigo;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cake Palace;1;New Delhi
Carara;1;New Delhi
Channi Pishori Chicken;1;New Delhi
Chatkora Food N Snacks Corner;1;New Delhi
Chetana Bakes;1;New Delhi
Chily Hut;1;New Delhi
De' Bistro;1;New Delhi
Deep Bakers;1;New Delhi
Delhi 6;1;New Delhi
Finest Pizzeria;1;New Delhi
Food Lab;1;New Delhi
Goli Vada Pav No. 1;1;New Delhi
Grover Sweets;1;New Delhi
Hema Chinese Foods;1;New Delhi
Hunger Stop;1;New Delhi
Ishwar Sweets;1;New Delhi
Kathi Express;1;New Delhi
Kream's;1;New Delhi
Madras Cafe;1;New Delhi
Mandeep Punjabi Rasoi;1;New Delhi
Masti Curry;1;New Delhi
New Madras Cafe;1;New Delhi
Pakwan;1;New Delhi
Patiala Shahi Soups;1;New Delhi
Pizza Yum;1;New Delhi
Polka Pastry & Snack Bar;1;New Delhi
Red Hot;1;New Delhi
Republic of Chicken;1;New Delhi
Sai Ann Kutir;1;New Delhi
Saravana South Indian Hut;1;New Delhi
Sardar Pure Meat Shop;1;New Delhi
Shama Chicken Corner;1;New Delhi
Shan E Punjab;1;New Delhi
Shanghai Nights;1;New Delhi
Shree Ram Sweets & Bakers;1;New Delhi
Sindhi Kulfi Wala;1;New Delhi
South Indian Cafe;1;New Delhi
South Indian Hut;1;New Delhi
Spinns Resto-Bar;1;New Delhi
Subway;1;New Delhi
Taneja Bakery;1;New Delhi
Tequila Express;1;New Delhi
The China Town;1;New Delhi
THS - The Hunger Street;1;New Delhi
True Blue;1;New Delhi
Twenty Four Seven;1;New Delhi
Your's Chole Bhature;1;New Delhi
Baskin Robbins;1;New Delhi
Pure Punjabi;1;New Delhi
Brick Station;1;New Delhi
Food Factory;1;New Delhi
Pastry Point;1;New Delhi
Prem Jee Da Dhaba;1;New Delhi
Welcome Food Point;1;New Delhi
Arora Snacks;1;New Delhi
Bansal Mithai Wale;1;New Delhi
Fabulous Cake Bites;1;New Delhi
Garam Masala Food Corner;1;New Delhi
Health Buzzz;1;New Delhi
Kumar Pav Bhaji Corner;1;New Delhi
Le Chef;1;New Delhi
Nainy Fast Food;1;New Delhi
Platform Nine and Three Quarters;1;New Delhi
Pudding & Pie;1;New Delhi
Rapture;1;New Delhi
Sachdeva Chinese Fast Food;1;New Delhi
Simply Cakes;1;New Delhi
The Dosa King;1;New Delhi
Bhappe Di Hatti;1;New Delhi
Cafetorium;1;New Delhi
Food Express;1;New Delhi
Sai Bajaj Restaurant;1;New Delhi
The Chimney Bar-Be-Que;1;New Delhi
Urban Punjab;1;New Delhi
Cheese Bitez Pizza;1;New Delhi
Goyal Sweets;1;New Delhi
Gulati's Takeaway;1;New Delhi
Jyoti Sweets;1;New Delhi
Momos Hi Momos;1;New Delhi
New Bhappe Di Hatti;1;New Delhi
Oven Fresh;1;New Delhi
Rupa Ice Cream Parlour;1;New Delhi
Scoopers 'n' Bakers;1;New Delhi
South Indian Food Plaza;1;New Delhi
Super Snacks;1;New Delhi
Unique Pastry;1;New Delhi
Veg Food Express;1;New Delhi
Chintamani's Namkeen;1;New Delhi
Deltasious;1;New Delhi
Tandoori Junction;1;New Delhi
Apni Rasoi;1;New Delhi
Haldiram Bhujiawala;1;New Delhi
Meghraj Food Court;1;New Delhi
